,RegionName_x,State_x,Median_Household_Income_2020,Median_House_Price,Ratio_Income_to_House,Rank,lat,lng,Location,RegionName_y,State_y,Life Expectancy Rank,Life_Expectancy,Tax Rank,Tax Rate,overall rank
2431,Clay,NC,44052,179716.0676,0.245119986,2625,39.3105,-94.4209,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2432,Clay,NC,44052,179716.0676,0.245119986,2625,29.9831,-81.8579,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2433,Clay,NC,44052,179716.0676,0.245119986,2625,46.8923,-96.4907,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2434,Clay,NC,44052,179716.0676,0.245119986,2625,39.3928,-87.1158,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2435,Clay,NC,44052,179716.0676,0.245119986,2625,37.1597,-83.7146,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2436,Clay,NC,44052,179716.0676,0.245119986,2625,33.6556,-88.7816,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2437,Clay,NC,44052,179716.0676,0.245119986,2625,43.0826,-95.1509,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2438,Clay,NC,44052,179716.0676,0.245119986,2625,42.9146,-96.9756,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2439,Clay,NC,44052,179716.0676,0.245119986,2625,36.3682,-90.4176,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2440,Clay,NC,44052,179716.0676,0.245119986,2625,33.269,-85.8605,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2441,Clay,NC,44052,179716.0676,0.245119986,2625,38.7542,-88.4902,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2442,Clay,NC,44052,179716.0676,0.245119986,2625,35.0572,-83.7502,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2443,Clay,NC,44052,179716.0676,0.245119986,2625,33.7855,-98.2085,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2444,Clay,NC,44052,179716.0676,0.245119986,2625,38.4625,-81.0751,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2445,Clay,NC,44052,179716.0676,0.245119986,2625,39.3497,-97.1652,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2446,Clay,NC,44052,179716.0676,0.245119986,2625,36.5511,-85.5439,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2447,Clay,NC,44052,179716.0676,0.245119986,2625,40.5244,-98.0513,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2448,Clay,NC,44052,179716.0676,0.245119986,2625,31.6262,-84.9801,ClayCounty NC,Clay, NC,1334,78.2,720,0.075041667,2054
2449,Harmon,OK,40246,33066.6878,1.217116158,47,34.7441,-99.8462,HarmonCounty OK,Harmon, OK,920,79.1,188,0.091666667,1108
2450,Wyoming,WV,39143,33036.71047,1.184833461,49,42.7024,-78.2245,WyomingCounty WV,Wyoming, WV,3053,72.75,1251,0.066639344,4304
2451,Wyoming,WV,39143,33036.71047,1.184833461,49,41.5184,-76.0164,WyomingCounty WV,Wyoming, WV,3053,72.75,1251,0.066639344,4304
2452,Wyoming,WV,39143,33036.71047,1.184833461,49,37.6096,-81.5492,WyomingCounty WV,Wyoming, WV,3053,72.75,1251,0.066639344,4304
2453,Wyoming,NY,59612,124262.7529,0.479725409,1025,42.7024,-78.2245,WyomingCounty NY,Wyoming, NY,817,79.37272727,1251,0.066639344,2068
2454,Wyoming,NY,59612,124262.7529,0.479725409,1025,41.5184,-76.0164,WyomingCounty NY,Wyoming, NY,817,79.37272727,1251,0.066639344,2068
2455,Wyoming,NY,59612,124262.7529,0.479725409,1025,37.6096,-81.5492,WyomingCounty NY,Wyoming, NY,817,79.37272727,1251,0.066639344,2068
2456,Wyoming,PA,59305,126202.6146,0.469918949,1080,42.7024,-78.2245,WyomingCounty PA,Wyoming, PA,812,79.38571429,1251,0.066639344,2063
2457,Wyoming,PA,59305,126202.6146,0.469918949,1080,41.5184,-76.0164,WyomingCounty PA,Wyoming, PA,812,79.38571429,1251,0.066639344,2063
2458,Wyoming,PA,59305,126202.6146,0.469918949,1080,37.6096,-81.5492,WyomingCounty PA,Wyoming, PA,812,79.38571429,1251,0.066639344,2063
2459,Cloud,KS,55001,46435.18808,1.184468122,50,39.4803,-97.6492,CloudCounty KS,Cloud, KS,1936,76.875,316,0.083333333,2252
2460,Greenwood,KS,50399,42581.89526,1.183578131,51,34.1537,-82.1259,GreenwoodCounty KS,Greenwood, KS,2261,76.1,630,0.077142857,2891
2461,Greenwood,KS,50399,42581.89526,1.183578131,51,37.8778,-96.2326,GreenwoodCounty KS,Greenwood, KS,2261,76.1,630,0.077142857,2891
2462,Greenwood,SC,43711,101168.7041,0.432060491,1329,34.1537,-82.1259,GreenwoodCounty SC,Greenwood, SC,1475,77.88571429,630,0.077142857,2105
2463,Greenwood,SC,43711,101168.7041,0.432060491,1329,37.8778,-96.2326,GreenwoodCounty SC,Greenwood, SC,1475,77.88571429,630,0.077142857,2105
2464,Washington,KS,51751,43781.56346,1.182027226,52,45.56,-123.0984,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2465,Washington,KS,51751,43781.56346,1.182027226,52,45.0388,-92.8838,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2466,Washington,KS,51751,43781.56346,1.182027226,52,35.9791,-94.2156,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2467,Washington,KS,51751,43781.56346,1.182027226,52,40.1894,-80.2483,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2468,Washington,KS,51751,43781.56346,1.182027226,52,37.2804,-113.5048,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2469,Washington,KS,51751,43781.56346,1.182027226,52,39.6036,-77.814,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2470,Washington,KS,51751,43781.56346,1.182027226,52,43.3685,-88.2307,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2471,Washington,KS,51751,43781.56346,1.182027226,52,36.2933,-82.4974,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2472,Washington,KS,51751,43781.56346,1.182027226,52,41.4697,-71.6226,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2473,Washington,KS,51751,43781.56346,1.182027226,52,43.3137,-73.4308,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2474,Washington,KS,51751,43781.56346,1.182027226,52,39.4553,-81.4953,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2475,Washington,KS,51751,43781.56346,1.182027226,52,44.2736,-72.6148,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2476,Washington,KS,51751,43781.56346,1.182027226,52,36.7244,-81.9598,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2477,Washington,KS,51751,43781.56346,1.182027226,52,36.7152,-95.9044,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2478,Washington,KS,51751,43781.56346,1.182027226,52,30.8533,-90.0405,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2479,Washington,KS,51751,43781.56346,1.182027226,52,33.2839,-90.9474,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2480,Washington,KS,51751,43781.56346,1.182027226,52,30.2145,-96.4035,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2481,Washington,KS,51751,43781.56346,1.182027226,52,45.0307,-67.6287,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2482,Washington,KS,51751,43781.56346,1.182027226,52,38.6,-86.1053,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2483,Washington,KS,51751,43781.56346,1.182027226,52,30.6106,-85.6653,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2484,Washington,KS,51751,43781.56346,1.182027226,52,37.9617,-90.8774,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2485,Washington,KS,51751,43781.56346,1.182027226,52,41.3356,-91.7179,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2486,Washington,KS,51751,43781.56346,1.182027226,52,41.5311,-96.222,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2487,Washington,KS,51751,43781.56346,1.182027226,52,32.9695,-82.7959,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2488,Washington,KS,51751,43781.56346,1.182027226,52,31.4076,-88.2079,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2489,Washington,KS,51751,43781.56346,1.182027226,52,38.3522,-89.4105,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2490,Washington,KS,51751,43781.56346,1.182027226,52,37.7534,-85.1748,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2491,Washington,KS,51751,43781.56346,1.182027226,52,35.8226,-76.5775,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2492,Washington,KS,51751,43781.56346,1.182027226,52,44.4524,-116.7847,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2493,Washington,KS,51751,43781.56346,1.182027226,52,39.7842,-97.0875,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2494,Washington,KS,51751,43781.56346,1.182027226,52,39.971,-103.2012,WashingtonCounty KS,Washington, KS,456,80.45,1341,0.063708095,1797
2495,Washington,NC,38704,55265.55565,0.700327709,322,45.56,-123.0984,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2496,Washington,NC,38704,55265.55565,0.700327709,322,45.0388,-92.8838,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2497,Washington,NC,38704,55265.55565,0.700327709,322,35.9791,-94.2156,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2498,Washington,NC,38704,55265.55565,0.700327709,322,40.1894,-80.2483,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2499,Washington,NC,38704,55265.55565,0.700327709,322,37.2804,-113.5048,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2500,Washington,NC,38704,55265.55565,0.700327709,322,39.6036,-77.814,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2501,Washington,NC,38704,55265.55565,0.700327709,322,43.3685,-88.2307,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2502,Washington,NC,38704,55265.55565,0.700327709,322,36.2933,-82.4974,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2503,Washington,NC,38704,55265.55565,0.700327709,322,41.4697,-71.6226,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2504,Washington,NC,38704,55265.55565,0.700327709,322,43.3137,-73.4308,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2505,Washington,NC,38704,55265.55565,0.700327709,322,39.4553,-81.4953,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2506,Washington,NC,38704,55265.55565,0.700327709,322,44.2736,-72.6148,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2507,Washington,NC,38704,55265.55565,0.700327709,322,36.7244,-81.9598,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2508,Washington,NC,38704,55265.55565,0.700327709,322,36.7152,-95.9044,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2509,Washington,NC,38704,55265.55565,0.700327709,322,30.8533,-90.0405,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2510,Washington,NC,38704,55265.55565,0.700327709,322,33.2839,-90.9474,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2511,Washington,NC,38704,55265.55565,0.700327709,322,30.2145,-96.4035,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2512,Washington,NC,38704,55265.55565,0.700327709,322,45.0307,-67.6287,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2513,Washington,NC,38704,55265.55565,0.700327709,322,38.6,-86.1053,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2514,Washington,NC,38704,55265.55565,0.700327709,322,30.6106,-85.6653,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2515,Washington,NC,38704,55265.55565,0.700327709,322,37.9617,-90.8774,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2516,Washington,NC,38704,55265.55565,0.700327709,322,41.3356,-91.7179,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2517,Washington,NC,38704,55265.55565,0.700327709,322,41.5311,-96.222,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2518,Washington,NC,38704,55265.55565,0.700327709,322,32.9695,-82.7959,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2519,Washington,NC,38704,55265.55565,0.700327709,322,31.4076,-88.2079,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2520,Washington,NC,38704,55265.55565,0.700327709,322,38.3522,-89.4105,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2521,Washington,NC,38704,55265.55565,0.700327709,322,37.7534,-85.1748,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2522,Washington,NC,38704,55265.55565,0.700327709,322,35.8226,-76.5775,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2523,Washington,NC,38704,55265.55565,0.700327709,322,44.4524,-116.7847,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2524,Washington,NC,38704,55265.55565,0.700327709,322,39.7842,-97.0875,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2525,Washington,NC,38704,55265.55565,0.700327709,322,39.971,-103.2012,WashingtonCounty NC,Washington, NC,1746,77.26666667,1341,0.063708095,3087
2526,Washington,IL,69386,102210.6077,0.678853218,361,45.56,-123.0984,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2527,Washington,IL,69386,102210.6077,0.678853218,361,45.0388,-92.8838,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2528,Washington,IL,69386,102210.6077,0.678853218,361,35.9791,-94.2156,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2529,Washington,IL,69386,102210.6077,0.678853218,361,40.1894,-80.2483,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2530,Washington,IL,69386,102210.6077,0.678853218,361,37.2804,-113.5048,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2531,Washington,IL,69386,102210.6077,0.678853218,361,39.6036,-77.814,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2532,Washington,IL,69386,102210.6077,0.678853218,361,43.3685,-88.2307,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2533,Washington,IL,69386,102210.6077,0.678853218,361,36.2933,-82.4974,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2534,Washington,IL,69386,102210.6077,0.678853218,361,41.4697,-71.6226,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2535,Washington,IL,69386,102210.6077,0.678853218,361,43.3137,-73.4308,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2536,Washington,IL,69386,102210.6077,0.678853218,361,39.4553,-81.4953,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2537,Washington,IL,69386,102210.6077,0.678853218,361,44.2736,-72.6148,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2538,Washington,IL,69386,102210.6077,0.678853218,361,36.7244,-81.9598,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2539,Washington,IL,69386,102210.6077,0.678853218,361,36.7152,-95.9044,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2540,Washington,IL,69386,102210.6077,0.678853218,361,30.8533,-90.0405,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2541,Washington,IL,69386,102210.6077,0.678853218,361,33.2839,-90.9474,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2542,Washington,IL,69386,102210.6077,0.678853218,361,30.2145,-96.4035,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2543,Washington,IL,69386,102210.6077,0.678853218,361,45.0307,-67.6287,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2544,Washington,IL,69386,102210.6077,0.678853218,361,38.6,-86.1053,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2545,Washington,IL,69386,102210.6077,0.678853218,361,30.6106,-85.6653,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2546,Washington,IL,69386,102210.6077,0.678853218,361,37.9617,-90.8774,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2547,Washington,IL,69386,102210.6077,0.678853218,361,41.3356,-91.7179,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2548,Washington,IL,69386,102210.6077,0.678853218,361,41.5311,-96.222,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2549,Washington,IL,69386,102210.6077,0.678853218,361,32.9695,-82.7959,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2550,Washington,IL,69386,102210.6077,0.678853218,361,31.4076,-88.2079,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2551,Washington,IL,69386,102210.6077,0.678853218,361,38.3522,-89.4105,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2552,Washington,IL,69386,102210.6077,0.678853218,361,37.7534,-85.1748,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2553,Washington,IL,69386,102210.6077,0.678853218,361,35.8226,-76.5775,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2554,Washington,IL,69386,102210.6077,0.678853218,361,44.4524,-116.7847,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2555,Washington,IL,69386,102210.6077,0.678853218,361,39.7842,-97.0875,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2556,Washington,IL,69386,102210.6077,0.678853218,361,39.971,-103.2012,WashingtonCounty IL,Washington, IL,1081,78.725,1341,0.063708095,2422
2557,Washington,MS,35344,53207.89777,0.66426229,386,45.56,-123.0984,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2558,Washington,MS,35344,53207.89777,0.66426229,386,45.0388,-92.8838,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2559,Washington,MS,35344,53207.89777,0.66426229,386,35.9791,-94.2156,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2560,Washington,MS,35344,53207.89777,0.66426229,386,40.1894,-80.2483,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2561,Washington,MS,35344,53207.89777,0.66426229,386,37.2804,-113.5048,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2562,Washington,MS,35344,53207.89777,0.66426229,386,39.6036,-77.814,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2563,Washington,MS,35344,53207.89777,0.66426229,386,43.3685,-88.2307,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2564,Washington,MS,35344,53207.89777,0.66426229,386,36.2933,-82.4974,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2565,Washington,MS,35344,53207.89777,0.66426229,386,41.4697,-71.6226,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2566,Washington,MS,35344,53207.89777,0.66426229,386,43.3137,-73.4308,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2567,Washington,MS,35344,53207.89777,0.66426229,386,39.4553,-81.4953,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2568,Washington,MS,35344,53207.89777,0.66426229,386,44.2736,-72.6148,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2569,Washington,MS,35344,53207.89777,0.66426229,386,36.7244,-81.9598,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2570,Washington,MS,35344,53207.89777,0.66426229,386,36.7152,-95.9044,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2571,Washington,MS,35344,53207.89777,0.66426229,386,30.8533,-90.0405,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2572,Washington,MS,35344,53207.89777,0.66426229,386,33.2839,-90.9474,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2573,Washington,MS,35344,53207.89777,0.66426229,386,30.2145,-96.4035,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2574,Washington,MS,35344,53207.89777,0.66426229,386,45.0307,-67.6287,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2575,Washington,MS,35344,53207.89777,0.66426229,386,38.6,-86.1053,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2576,Washington,MS,35344,53207.89777,0.66426229,386,30.6106,-85.6653,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2577,Washington,MS,35344,53207.89777,0.66426229,386,37.9617,-90.8774,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2578,Washington,MS,35344,53207.89777,0.66426229,386,41.3356,-91.7179,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2579,Washington,MS,35344,53207.89777,0.66426229,386,41.5311,-96.222,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2580,Washington,MS,35344,53207.89777,0.66426229,386,32.9695,-82.7959,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2581,Washington,MS,35344,53207.89777,0.66426229,386,31.4076,-88.2079,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2582,Washington,MS,35344,53207.89777,0.66426229,386,38.3522,-89.4105,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2583,Washington,MS,35344,53207.89777,0.66426229,386,37.7534,-85.1748,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2584,Washington,MS,35344,53207.89777,0.66426229,386,35.8226,-76.5775,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2585,Washington,MS,35344,53207.89777,0.66426229,386,44.4524,-116.7847,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2586,Washington,MS,35344,53207.89777,0.66426229,386,39.7842,-97.0875,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2587,Washington,MS,35344,53207.89777,0.66426229,386,39.971,-103.2012,WashingtonCounty MS,Washington, MS,3081,72.26842105,1341,0.063708095,4422
2588,Washington,GA,43309,66148.52814,0.654723563,408,45.56,-123.0984,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2589,Washington,GA,43309,66148.52814,0.654723563,408,45.0388,-92.8838,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2590,Washington,GA,43309,66148.52814,0.654723563,408,35.9791,-94.2156,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2591,Washington,GA,43309,66148.52814,0.654723563,408,40.1894,-80.2483,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2592,Washington,GA,43309,66148.52814,0.654723563,408,37.2804,-113.5048,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2593,Washington,GA,43309,66148.52814,0.654723563,408,39.6036,-77.814,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2594,Washington,GA,43309,66148.52814,0.654723563,408,43.3685,-88.2307,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2595,Washington,GA,43309,66148.52814,0.654723563,408,36.2933,-82.4974,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2596,Washington,GA,43309,66148.52814,0.654723563,408,41.4697,-71.6226,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2597,Washington,GA,43309,66148.52814,0.654723563,408,43.3137,-73.4308,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2598,Washington,GA,43309,66148.52814,0.654723563,408,39.4553,-81.4953,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2599,Washington,GA,43309,66148.52814,0.654723563,408,44.2736,-72.6148,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2600,Washington,GA,43309,66148.52814,0.654723563,408,36.7244,-81.9598,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2601,Washington,GA,43309,66148.52814,0.654723563,408,36.7152,-95.9044,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2602,Washington,GA,43309,66148.52814,0.654723563,408,30.8533,-90.0405,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2603,Washington,GA,43309,66148.52814,0.654723563,408,33.2839,-90.9474,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2604,Washington,GA,43309,66148.52814,0.654723563,408,30.2145,-96.4035,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2605,Washington,GA,43309,66148.52814,0.654723563,408,45.0307,-67.6287,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2606,Washington,GA,43309,66148.52814,0.654723563,408,38.6,-86.1053,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2607,Washington,GA,43309,66148.52814,0.654723563,408,30.6106,-85.6653,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2608,Washington,GA,43309,66148.52814,0.654723563,408,37.9617,-90.8774,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2609,Washington,GA,43309,66148.52814,0.654723563,408,41.3356,-91.7179,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2610,Washington,GA,43309,66148.52814,0.654723563,408,41.5311,-96.222,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2611,Washington,GA,43309,66148.52814,0.654723563,408,32.9695,-82.7959,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2612,Washington,GA,43309,66148.52814,0.654723563,408,31.4076,-88.2079,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2613,Washington,GA,43309,66148.52814,0.654723563,408,38.3522,-89.4105,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
2614,Washington,GA,43309,66148.52814,0.654723563,408,37.7534,-85.1748,WashingtonCounty GA,Washington, GA,1717,77.34,1341,0.063708095,3058
